Source,Target
0,1
0,12
1,2
1,13
2,3
2,18
3,4
3,19
4,5
4,20
5,6
5,21
6,22
7,8
7,9
8,10
9,10
9,23
10,11
10,27
11,14
12,13
12,34
13,16
14,15
14,29
15,30
16,17
17,18
17,35
18,19
19,20
20,21
21,22
21,24
22,23
23,26
24,25
24,37
25,26
25,31
26,33
27,28
27,43
28,29
28,44
29,30
29,45
31,32
31,39
32,33
32,40
33,41
34,35
35,36
35,46
36,37
36,47
37,38
38,39
38,50
39,40
40,41
40,51
41,42
42,43
42,48
43,44
44,45
44,49
46,47
48,49
48,57
49,59
50,51
50,53
51,55
52,53
52,69
53,54
53,70
54,55
54,71
55,56
56,57
56,82
57,58
58,59
58,63
59,60
59,64
60,61
61,62
61,66
62,74
63,64
63,83
64,65
65,66
65,72
66,73
67,68
67,75
68,69
68,76
69,70
69,78
70,71
71,81
72,73
72,85
73,74
74,86
75,76
76,77
77,78
78,79
79,80
80,81
80,87
81,82
82,83
82,88
83,84
84,85
84,89
85,86
87,88
88,89
