Source,Target
0,1
0,15
1,2
1,16
2,3
2,17
3,18
4,5
4,23
5,6
5,24
6,35
7,8
7,19
8,22
9,10
9,27
10,14
11,12
11,44
12,13
12,25
13,26
14,15
14,29
15,16
15,30
16,17
16,31
17,18
17,32
18,19
18,33
19,20
20,21
20,33
21,22
21,37
22,23
23,24
23,46
24,34
25,26
25,45
26,27
26,62
27,28
28,29
28,41
29,30
30,31
30,43
31,32
32,33
32,40
33,36
34,35
34,48
35,66
36,37
36,50
37,53
38,39
38,59
39,40
39,70
40,49
41,42
41,54
42,43
42,57
43,58
44,45
44,74
45,60
46,47
47,48
47,63
48,64
49,50
49,71
50,51
50,78
51,52
51,67
52,53
52,68
53,82
54,55
54,83
55,56
55,72
56,57
56,73
57,58
58,59
58,87
59,69
60,61
60,76
61,62
61,77
63,64
63,97
64,65
65,66
65,98
67,68
67,79
68,80
69,70
70,71
70,106
72,73
72,85
73,86
74,75
75,76
75,99
76,77
77,100
78,79
78,88
79,80
80,81
81,82
81,90
82,91
83,84
83,92
84,85
84,93
85,86
86,87
87,95
88,89
88,107
89,90
89,108
90,91
91,96
92,93
92,101
93,94
94,95
94,104
95,105
96,97
96,109
97,98
97,110
99,100
100,101
100,102
101,103
102,103
103,104
104,105
105,106
105,111
106,107
106,112
107,108
107,113
108,109
109,110
111,112
112,113
