Source,Target
0,1
0,16
1,2
1,17
2,3
2,14
3,4
3,15
4,5
4,21
5,6
5,23
6,7
6,24
7,8
7,25
8,9
8,11
9,10
9,13
10,29
11,12
11,26
12,13
13,27
14,15
14,18
15,19
16,17
17,18
17,31
18,19
18,33
19,20
19,34
20,21
20,35
21,22
21,36
22,23
22,37
23,24
23,38
24,25
24,40
25,26
25,41
26,27
26,43
27,28
27,45
28,29
28,46
29,47
30,31
30,49
31,32
32,33
32,51
33,48
33,52
34,35
34,48
34,53
35,36
36,37
36,55
37,38
38,39
39,40
39,58
40,41
40,59
41,42
41,71
42,43
42,72
43,44
43,73
44,45
44,74
45,46
45,75
46,47
46,76
47,77
49,50
49,60
50,51
50,61
51,52
51,62
52,53
52,63
53,54
53,64
54,55
54,65
55,56
55,66
56,57
56,67
57,58
57,68
58,59
58,69
59,70
60,61
60,78
61,62
62,63
62,79
63,64
64,65
64,80
65,66
66,67
66,81
67,68
68,69
68,82
69,70
69,83
70,71
70,84
71,72
71,85
72,73
72,86
73,74
73,87
74,75
74,88
75,76
75,89
76,77
76,90
77,91
78,79
79,80
80,81
81,82
82,83
83,84
84,85
85,86
86,87
87,88
88,89
89,90
90,91
