Source,Target
0,95
0,88
0,9
1,105
1,100
2,82
3,112
3,110
3,105
4,82
4,79
5,6
5,82
5,27
6,7
6,85
6,28
7,8
7,88
7,29
8,9
8,30
9,10
9,32
10,95
10,14
11,101
11,102
11,97
12,110
12,17
13,110
13,107
13,18
14,15
14,34
15,102
15,97
15,35
16,17
16,19
16,111
18,19
18,38
18,114
19,114
20,21
20,43
21,22
22,23
23,24
23,71
23,46
24,25
24,76
24,47
25,26
25,77
25,62
26,27
26,79
26,63
27,28
27,48
28,29
28,49
29,30
29,39
30,31
30,40
31,32
31,41
32,33
33,34
33,42
34,35
34,96
35,36
35,98
36,37
36,102
36,103
37,38
37,107
37,108
38,117
38,107
39,40
39,50
40,41
41,42
41,91
42,93
43,44
43,70
44,45
44,53
45,46
45,54
46,47
47,52
48,49
48,58
49,50
49,86
50,89
51,52
51,56
51,60
52,61
53,54
53,70
54,55
55,56
55,120
56,122
57,89
57,91
58,64
59,87
59,86
60,61
60,65
61,62
61,66
62,63
62,67
63,64
63,68
64,83
65,66
65,72
66,67
66,74
67,68
67,123
68,83
68,78
69,123
69,75
70,120
71,76
72,73
72,74
72,122
73,75
73,122
74,75
76,77
77,79
78,80
78,124
78,81
80,81
80,84
81,83
81,84
82,85
83,86
84,86
84,127
85,88
87,89
87,127
87,90
90,126
90,127
90,128
91,92
91,93
92,126
92,128
92,94
93,96
94,96
94,129
95,119
96,129
96,98
97,116
97,119
98,99
98,103
99,104
99,129
100,112
100,101
100,116
101,106
101,102
101,116
102,107
103,104
103,108
104,109
105,112
106,112
106,107
108,109
108,125
109,118
110,111
111,112
113,115
113,114
113,117
114,117
115,118
116,119
117,118
117,125
120,122
120,121
121,122
123,124
126,128
