Source,Target
0,1
0,13
0,21
1,2
1,22
2,3
2,23
3,4
3,24
4,5
4,25
5,6
5,26
6,7
6,27
7,8
7,28
8,9
8,29
9,30
10,11
10,16
11,12
11,17
12,13
12,14
13,15
14,15
14,18
15,19
16,17
16,33
17,34
18,19
18,31
19,20
20,21
20,32
21,22
21,39
22,23
22,40
23,24
23,41
24,25
24,42
25,26
25,43
26,27
26,44
27,28
27,45
28,29
28,46
29,30
29,47
30,48
31,32
31,37
32,38
33,34
33,35
34,36
35,36
35,49
36,37
36,50
37,38
37,51
38,39
38,52
39,40
39,53
40,41
40,54
41,42
41,55
42,43
42,56
43,44
43,57
44,45
44,58
45,46
45,59
46,47
46,60
47,48
47,61
48,62
49,50
49,84
50,51
51,52
52,53
52,63
53,54
53,64
54,55
54,65
55,56
55,66
56,57
56,67
57,58
57,68
58,59
58,69
59,60
59,70
60,61
60,71
61,62
61,72
62,73
63,64
63,85
64,65
64,80
65,66
65,81
66,67
66,82
67,68
67,83
68,69
68,74
69,70
69,75
70,71
70,76
71,72
71,77
72,73
72,78
73,79
74,75
74,83
75,76
76,77
77,78
78,79
80,81
80,85
81,82
82,83
84,85
