x,y,column
1250,127,1
1105,127,1
1014,127,1
888,127,1
767,127,0
726,127,0
686,127,0
646,127,0
605,127,0
565,127,0
525,127,0
484,127,0
444,127,0
404,127,0
344,127,0
282,127,0
242,127,0
202,127,0
162,127,0
121,127,0
78,127,0
30,127,0
1250,185,1
1105,185,1
1014,185,1
888,185,1
843,185,0
807,185,0
767,185,1
726,185,0
686,185,0
646,185,1
605,185,0
565,185,0
525,185,1
484,185,0
444,185,0
404,185,1
344,185,0
282,185,1
242,185,0
202,185,0
162,185,1
121,185,0
78,185,0
30,185,1
1174,185,1
1250,229,0
1184,229,0
1250,272,0
1188,272,0
1250,315,0
1188,315,0
726,345,0
686,345,0
646,345,1
605,345,0
565,345,0
525,345,1
484,345,0
444,345,0
404,345,1
344,345,0
282,345,1
242,345,0
202,345,0
162,345,1
121,345,0
78,345,0
30,345,1
1014,345,0
968,345,0
928,345,0
1250,345,0
1189,345,0
1250,403,0
1192,403,0
1250,440,1
1014,440,0
1104,440,1
1193,440,1
78,501,0
30,501,0
843,501,0
807,501,0
767,501,1
726,501,0
686,501,0
646,501,1
605,501,0
565,501,0
525,501,1
484,501,0
444,501,0
404,501,1
344,501,1
282,501,1
242,501,0
202,501,0
1250,501,1
1014,501,1
968,501,0
928,501,0
888,501,1
1094,501,1
1191,375,0
888,362,1
843,354,0
807,348,0
767,343,1
160,501,1
121,497,0
78,486,0
30,477,0
