Source,Target
0,1
0,32
1,2
1,33
2,3
2,34
3,35
4,5
4,27
5,6
5,28
6,29
7,8
7,37
8,9
8,12
9,10
9,13
10,11
10,14
11,15
12,13
12,37
12,52
13,14
13,53
14,15
14,41
15,16
15,42
16,17
16,56
17,18
17,57
18,19
18,58
19,20
19,59
20,21
20,60
21,22
21,61
22,23
22,62
23,24
23,63
24,25
24,64
25,26
25,65
26,27
26,38
27,28
27,39
28,29
28,40
29,30
29,69
30,31
30,44
31,32
31,45
32,33
32,46
33,34
33,47
34,35
34,48
35,49
36,37
36,165
36,43
37,51
38,39
38,66
39,40
39,67
40,68
41,42
41,54
42,55
43,167
43,50
44,45
44,69
44,80
45,46
45,81
46,47
46,82
47,48
48,49
48,83
49,84
50,51
50,170
50,85
51,52
51,77
52,53
52,78
53,54
53,97
54,55
54,98
55,56
55,75
56,57
56,76
57,58
57,101
58,59
58,72
59,60
59,73
60,61
60,74
61,62
61,105
62,63
62,70
63,64
63,71
64,65
64,108
65,66
65,109
66,67
66,110
67,68
67,111
68,69
68,94
69,79
70,71
70,106
71,107
72,73
72,102
73,74
73,103
74,104
75,76
75,99
76,100
77,78
77,113
78,96
79,80
79,95
80,81
80,89
81,90
82,83
82,91
83,84
83,86
84,87
85,172
85,88
86,87
86,92
87,93
88,174
88,112
89,90
89,95
89,136
90,91
90,137
91,92
91,118
92,93
92,120
94,95
94,111
94,142
95,135
96,97
96,113
96,117
97,98
97,128
98,99
98,114
99,100
99,115
100,101
100,131
101,102
101,149
102,103
102,123
103,104
103,124
104,105
104,125
105,106
105,144
106,107
106,121
107,108
107,122
108,109
108,138
109,110
109,139
110,111
110,140
111,141
112,113
112,177
113,116
114,115
114,129
115,130
116,117
116,126
117,127
118,119
118,132
119,120
119,133
120,134
121,122
121,145
122,146
123,124
123,150
124,125
124,151
125,143
126,127
127,128
128,129
129,130
130,131
130,147
131,148
132,133
132,162
133,134
134,152
135,136
135,159
136,137
136,160
137,161
138,139
138,146
138,154
139,140
139,155
140,141
140,156
141,142
141,157
142,158
143,144
143,151
144,145
145,146
146,153
147,148
148,149
149,150
150,151
152,162
153,154
154,155
155,156
156,157
157,158
158,159
159,160
160,161
161,162
163,164
163,168
164,165
164,166
165,167
166,167
166,169
167,170
168,169
168,175
169,170
169,171
170,172
171,172
171,173
172,174
173,174
173,176
174,177
175,176
176,177
