x,y,column
1195,57,1
1123,57,0
1018,57,1
929,57,0
840,57,1
751,57,0
663,57,1
574,57,0
485,57,1
396,57,0
307,57,1
235,57,0
130,57,1
1244,100,0
1195,100,0
235,128,0
130,128,0
1244,128,1
1195,128,0
307,157,0
235,157,0
1195,157,0
1123,157,0
1244,181,1
1195,181,1
1123,181,0
1018,181,1
929,181,0
840,181,1
751,181,0
663,181,1
574,181,0
485,181,1
396,181,0
307,181,1
235,181,0
218,181,0
130,181,1
218,226,0
130,226,0
1018,226,0
929,226,0
840,226,0
751,226,0
663,226,0
1244,226,0
1195,226,0
1244,274,1
1195,274,0
1244,309,0
1195,309,1
1123,309,0
1018,309,1
929,309,0
840,309,1
751,309,0
663,309,1
574,309,0
485,309,1
396,309,0
307,309,1
218,309,1
130,309,1
90,309,0
41,309,1
1195,360,0
1123,360,0
1018,360,0
1018,400,1
929,400,0
840,400,1
751,400,0
663,400,1
574,400,0
485,400,1
396,400,0
307,400,1
258,400,0
218,400,1
307,543,1
258,543,0
218,543,1
130,543,1
90,543,0
41,543,1
258,597,1
218,597,1
130,597,1
90,597,1
