9.090000000000000000e+02,5.900000000000000000e+01,1.000000000000000000e+00
8.460000000000000000e+02,5.900000000000000000e+01,1.000000000000000000e+00
7.990000000000000000e+02,5.900000000000000000e+01,1.000000000000000000e+00
8.460000000000000000e+02,1.060000000000000000e+02,0.000000000000000000e+00
8.210000000000000000e+02,1.060000000000000000e+02,0.000000000000000000e+00
7.990000000000000000e+02,1.060000000000000000e+02,0.000000000000000000e+00
8.460000000000000000e+02,1.260000000000000000e+02,1.000000000000000000e+00
8.210000000000000000e+02,1.260000000000000000e+02,0.000000000000000000e+00
7.810000000000000000e+02,1.260000000000000000e+02,1.000000000000000000e+00
8.460000000000000000e+02,1.390000000000000000e+02,1.000000000000000000e+00
8.210000000000000000e+02,1.390000000000000000e+02,0.000000000000000000e+00
7.840000000000000000e+02,1.390000000000000000e+02,0.000000000000000000e+00
7.670000000000000000e+02,1.390000000000000000e+02,0.000000000000000000e+00
7.480000000000000000e+02,1.590000000000000000e+02,1.000000000000000000e+00
6.890000000000000000e+02,1.590000000000000000e+02,1.000000000000000000e+00
6.640000000000000000e+02,1.590000000000000000e+02,0.000000000000000000e+00
6.890000000000000000e+02,1.780000000000000000e+02,0.000000000000000000e+00
6.450000000000000000e+02,1.780000000000000000e+02,0.000000000000000000e+00
9.090000000000000000e+02,1.780000000000000000e+02,0.000000000000000000e+00
8.460000000000000000e+02,1.780000000000000000e+02,0.000000000000000000e+00
8.210000000000000000e+02,1.780000000000000000e+02,0.000000000000000000e+00
7.840000000000000000e+02,1.780000000000000000e+02,0.000000000000000000e+00
7.670000000000000000e+02,1.780000000000000000e+02,0.000000000000000000e+00
7.840000000000000000e+02,2.190000000000000000e+02,0.000000000000000000e+00
7.480000000000000000e+02,2.190000000000000000e+02,0.000000000000000000e+00
8.460000000000000000e+02,2.450000000000000000e+02,1.000000000000000000e+00
7.840000000000000000e+02,2.450000000000000000e+02,1.000000000000000000e+00
7.480000000000000000e+02,2.450000000000000000e+02,1.000000000000000000e+00
7.840000000000000000e+02,2.730000000000000000e+02,0.000000000000000000e+00
7.480000000000000000e+02,2.730000000000000000e+02,1.000000000000000000e+00
6.890000000000000000e+02,2.730000000000000000e+02,0.000000000000000000e+00
8.460000000000000000e+02,2.730000000000000000e+02,0.000000000000000000e+00
7.480000000000000000e+02,3.120000000000000000e+02,1.000000000000000000e+00
8.460000000000000000e+02,3.120000000000000000e+02,0.000000000000000000e+00
7.840000000000000000e+02,3.120000000000000000e+02,0.000000000000000000e+00
